"ORDEN","CLASE","MARCA","MODELO","FECHA MATRICULA/RADICACION","AÑO","MES","DIA"
"11029","MOTOCICLETA","HONDA","2013","05/04/2013","2013","04.abril","05.viernes"
"11030","MOTOCICLETA","AKT","2013","03/07/2013","2013","07.julio","03.miércoles"
"11031","MOTOCICLETA","YAMAHA","2013","02/05/2013","2013","05.mayo","02.jueves"
"11032","CAMION","MAZDA","1994","14/03/2013","2013","03.marzo","14.jueves"
"11033","AUTOMOVIL","MAZDA","1993","02/08/2013","2013","08.agosto","02.viernes"
"11034","CAMIONETA","SAIC-WULING","2006","23/05/2013","2013","05.mayo","23.jueves"
"11035","MOTOCICLETA","BAJAJ","2013","11/09/2013","2013","09.septiembre","11.miércoles"
"11036","MOTOCICLETA","AKT","2013","18/01/2013","2013","01.enero","18.viernes"
"11037","MOTOCICLETA","YAMAHA","2013","30/09/2013","2013","09.septiembre","30.lunes"
"11038","AUTOMOVIL","CHEVROLET","2013","27/11/2013","2013","11.noviembre","27.miércoles"
"11039","AUTOMOVIL","HYUNDAI","2013","13/09/2013","2013","09.septiembre","13.viernes"
"11040","MOTOCICLETA","HONDA","2013","17/04/2013","2013","04.abril","17.miércoles"
"11041","MOTOCICLETA","AKT","2013","08/03/2013","2013","03.marzo","08.viernes"
"11042","MOTOCICLETA","AKT","2013","30/05/2013","2013","05.mayo","30.jueves"
"11043","MOTOCICLETA","HONDA","2013","16/07/2013","2013","07.julio","16.martes"
"11044","MOTOCICLETA","AKT","2013","06/08/2013","2013","08.agosto","06.martes"
"11045","AUTOMOVIL","KIA","2014","17/09/2013","2013","09.septiembre","17.martes"
"11046","AUTOMOVIL","CHEVROLET","2013","21/11/2013","2013","11.noviembre","21.jueves"
"11047","MOTOCICLETA","HONDA","2013","15/01/2013","2013","01.enero","15.martes"
"11048","MOTOCICLETA","HONDA","2013","29/07/2013","2013","07.julio","29.lunes"
"11049","MOTOCICLETA","BAJAJ","2014","17/12/2013","2013","12.diciembre","17.martes"
"11050","MOTOCICLETA","AKT","2014","20/05/2013","2013","05.mayo","20.lunes"
"11051","MOTOCICLETA","KYMCO","2013","27/03/2013","2013","03.marzo","27.miércoles"
"11052","AUTOMOVIL","CHEVROLET","2008","18/01/2013","2013","01.enero","18.viernes"
"11053","VOLQUETA","KENWORTH","2013","12/04/2013","2013","04.abril","12.viernes"
"11054","MOTOCICLETA","HONDA","2013","29/05/2013","2013","05.mayo","29.miércoles"
"11055","MOTOCICLETA","BAJAJ","2013","01/11/2013","2013","11.noviembre","01.viernes"
"11056","CAMIONETA","CHEVROLET","2011","02/10/2013","2013","10.octubre","02.miércoles"
"11057","AUTOMOVIL","CHEVROLET","2013","25/04/2013","2013","04.abril","25.jueves"
"11058","MOTOCICLETA","KYMCO","2013","21/02/2013","2013","02.febrero","21.jueves"
"11059","MOTOCICLETA","TVS","2013","31/01/2013","2013","01.enero","31.jueves"
"11060","MOTOCICLETA","AKT","2014","21/08/2013","2013","08.agosto","21.miércoles"
"11061","CAMIONETA","CHEVROLET","2007","27/05/2013","2013","05.mayo","27.lunes"
"11062","MOTOCICLETA","HONDA","2013","21/08/2013","2013","08.agosto","21.miércoles"
"11063","MOTOCICLETA","BAJAJ","2013","28/10/2013","2013","10.octubre","28.lunes"
"11064","CAMION","CHEVROLET","2021","20/08/2013","2013","08.agosto","20.martes"
"11065","MOTOCICLETA","YAMAHA","2013","28/02/2013","2013","02.febrero","28.jueves"
"11066","MOTOCICLETA","YAMAHA","2013","15/07/2013","2013","07.julio","15.lunes"
"11067","MOTOCICLETA","YAMAHA","2014","24/10/2013","2013","10.octubre","24.jueves"
"11068","MOTOCICLETA","YAMAHA","2014","10/12/2013","2013","12.diciembre","10.martes"
"11069","MOTOCICLETA","AYCO","2013","05/06/2013","2013","06.junio","05.miércoles"
"11070","AUTOMOVIL","RENAULT","2007","08/08/2013","2013","08.agosto","08.jueves"
"11071","MOTOCICLETA","BAJAJ","2013","06/09/2013","2013","09.septiembre","06.viernes"
"11072","AUTOMOVIL","CHEVROLET","2007","18/03/2013","2013","03.marzo","18.lunes"
"11073","AUTOMOVIL","CHEVROLET","2003","25/07/2013","2013","07.julio","25.jueves"
"11074","MOTOCICLETA","WEST","2013","22/08/2013","2013","08.agosto","22.jueves"
"11075","AUTOMOVIL","CHEVROLET","2007","31/05/2013","2013","05.mayo","31.viernes"
"11076","TRACTO CAMION","KENWORTH","2013","15/01/2013","2013","01.enero","15.martes"
"11077","MOTOCICLETA","HONDA","2013","16/05/2013","2013","05.mayo","16.jueves"
"11078","MOTOCICLETA","YAMAHA","2013","20/06/2013","2013","06.junio","20.jueves"
"11079","MOTOCICLETA","AKT","2013","17/04/2013","2013","04.abril","17.miércoles"
"11080","MOTOCICLETA","HONDA","2010","23/09/2013","2013","09.septiembre","23.lunes"
"11081","MOTOCICLETA","YAMAHA","2014","14/06/2013","2013","06.junio","14.viernes"
"11082","CAMIONETA","GREATWALL","2013","01/08/2013","2013","08.agosto","01.jueves"
"11083","MOTOCICLETA","SUZUKI","2008","19/11/2013","2013","11.noviembre","19.martes"
"11084","MOTOCICLETA","YAMAHA","2013","04/12/2013","2013","12.diciembre","04.miércoles"
"11085","MOTOCICLETA","HONDA","2013","26/09/2013","2013","09.septiembre","26.jueves"
"11086","MOTOCICLETA","KYMCO","2013","24/01/2013","2013","01.enero","24.jueves"
"11087","AUTOMOVIL","RENAULT","2014","22/10/2013","2013","10.octubre","22.martes"
"11088","MOTOCICLETA","HONDA","2013","30/04/2013","2013","04.abril","30.martes"
"11089","MOTOCICLETA","AKT","2013","06/12/2013","2013","12.diciembre","06.viernes"
"11090","AUTOMOVIL","CHEVROLET","2013","21/08/2013","2013","08.agosto","21.miércoles"
"11091","CAMPERO","WILLYS","1975","06/06/2013","2013","06.junio","06.jueves"
"11092","MOTOCICLETA","HONDA","2014","06/08/2013","2013","08.agosto","06.martes"
"11093","MOTOCICLETA","BAJAJ","2013","31/01/2013","2013","01.enero","31.jueves"
"11094","MOTOCICLETA","HONDA","2013","16/04/2013","2013","04.abril","16.martes"
"11095","VOLQUETA","CHEVROLET","1989","04/03/2013","2013","03.marzo","04.lunes"
"11096","MOTOCICLETA","AKT","2013","09/04/2013","2013","04.abril","09.martes"
"11097","MOTOCICLETA","AKT","2013","10/01/2013","2013","01.enero","10.jueves"
"11098","AUTOMOVIL","SUZUKI","2013","11/02/2013","2013","02.febrero","11.lunes"
"11099","MOTOCICLETA","YAMAHA","2014","25/06/2013","2013","06.junio","25.martes"
"11100","MOTOCICLETA","AKT","2013","29/01/2013","2013","01.enero","29.martes"
"11101","MOTOCICLETA","YAMAHA","2013","17/06/2013","2013","06.junio","17.lunes"
"11102","MOTOCICLETA","AKT","2013","16/04/2013","2013","04.abril","16.martes"
"11103","MOTOCICLETA","HONDA","2013","20/09/2013","2013","09.septiembre","20.viernes"
"11104","MOTOCICLETA","YAMAHA","2013","26/03/2013","2013","03.marzo","26.martes"
"11105","MOTOCICLETA","TVS","2013","27/06/2013","2013","06.junio","27.jueves"
"11106","MOTOCICLETA","BAJAJ","2013","24/05/2013","2013","05.mayo","24.viernes"
"11107","MOTOCICLETA","SUZUKI","2013","20/11/2013","2013","11.noviembre","20.miércoles"
"11108","MOTOCICLETA","BAJAJ","2013","06/06/2013","2013","06.junio","06.jueves"
"11109","MOTOCICLETA","YAMAHA","2013","07/10/2013","2013","10.octubre","07.lunes"
"11110","MOTOCICLETA","YAMAHA","2013","03/01/2013","2013","01.enero","03.jueves"
"11111","MOTOCICLETA","YAMAHA","2013","15/05/2013","2013","05.mayo","15.miércoles"
"11112","MOTOCICLETA","KYMCO","2013","02/08/2013","2013","08.agosto","02.viernes"
"11113","MOTOCICLETA","AKT","2014","17/06/2013","2013","06.junio","17.lunes"
"11114","CAMIONETA","TOYOTA","2014","17/10/2013","2013","10.octubre","17.jueves"
"11115","MOTOCICLETA","BAJAJ","2013","24/09/2013","2013","09.septiembre","24.martes"
"11116","AUTOMOVIL","HYUNDAI","2014","28/11/2013","2013","11.noviembre","28.jueves"
"11117","MOTOCICLETA","YAMAHA","2014","22/04/2013","2013","04.abril","22.lunes"
"11118","AUTOMOVIL","CHEVROLET","2014","25/07/2013","2013","07.julio","25.jueves"
"11119","CAMIONETA","NISSAN","2014","07/10/2013","2013","10.octubre","07.lunes"
"11120","CAMIONETA","CHEVROLET","2013","27/08/2013","2013","08.agosto","27.martes"
"11121","MOTOCICLETA","SUZUKI","2012","14/08/2013","2013","08.agosto","14.miércoles"
"11122","MOTOCICLETA","SUZUKI","2013","24/07/2013","2013","07.julio","24.miércoles"
"11123","MOTOCICLETA","AKT","2013","04/10/2013","2013","10.octubre","04.viernes"
"11124","CAMIONETA","NISSAN","2003","28/01/2013","2013","01.enero","28.lunes"
"11125","AUTOMOVIL","CHEVROLET","1994","04/12/2013","2013","12.diciembre","04.miércoles"
"11126","MOTOCICLETA","AKT","2013","02/08/2013","2013","08.agosto","02.viernes"
"11127","MOTOCICLETA","AKT","2013","20/03/2013","2013","03.marzo","20.miércoles"
"11128","MOTOCICLETA","HONDA","2013","28/05/2013","2013","05.mayo","28.martes"
"11129","MOTOCICLETA","YAMAHA","2014","27/12/2013","2013","12.diciembre","27.viernes"
"11130","MOTOCICLETA","BAJAJ","2013","09/04/2013","2013","04.abril","09.martes"
"11131","AUTOMOVIL","HYUNDAI","2013","04/03/2013","2013","03.marzo","04.lunes"
"11132","MOTOCICLETA","SUZUKI","2013","20/09/2013","2013","09.septiembre","20.viernes"
"11133","MOTOCICLETA","BAJAJ","2014","22/03/2013","2013","03.marzo","22.viernes"
"11134","MOTOCICLETA","BAJAJ","2014","29/11/2013","2013","11.noviembre","29.viernes"
"11135","MOTOCICLETA","SUZUKI","2013","12/07/2013","2013","07.julio","12.viernes"
"11136","AUTOMOVIL","RENAULT","2014","07/10/2013","2013","10.octubre","07.lunes"
"11137","MOTOCICLETA","KYMCO","2013","09/04/2013","2013","04.abril","09.martes"
"11138","MOTOCICLETA","SUZUKI","2013","01/03/2013","2013","03.marzo","01.viernes"
"11139","MOTOCICLETA","YAMAHA","2013","22/05/2013","2013","05.mayo","22.miércoles"
"11140","MOTOCICLETA","BAJAJ","2013","26/06/2013","2013","06.junio","26.miércoles"
"11141","AUTOMOVIL","SUZUKI","2013","26/02/2013","2013","02.febrero","26.martes"
"11142","MOTOCICLETA","TVS","2014","04/12/2013","2013","12.diciembre","04.miércoles"
"11143","MOTOCICLETA","KYMCO","2014","11/06/2013","2013","06.junio","11.martes"
"11144","MOTOCICLETA","VERUCCI","2007","06/11/2013","2013","11.noviembre","06.miércoles"
"11145","MOTOCICLETA","AKT","2014","28/08/2013","2013","08.agosto","28.miércoles"
"11146","MOTOCICLETA","AKT","2014","22/10/2013","2013","10.octubre","22.martes"
"11147","MOTOCICLETA","SUZUKI","2014","07/11/2013","2013","11.noviembre","07.jueves"
"11148","MOTOCICLETA","KTM","2013","25/02/2013","2013","02.febrero","25.lunes"
"11149","MOTOCICLETA","YAMAHA","2002","06/12/2013","2013","12.diciembre","06.viernes"
"11150","MOTOCICLETA","YAMAHA","2013","16/09/2013","2013","09.septiembre","16.lunes"
"11151","MOTOCICLETA","YAMAHA","2014","22/11/2013","2013","11.noviembre","22.viernes"
"11152","MOTOCICLETA","AKT","2013","18/11/2013","2013","11.noviembre","18.lunes"
"11153","MOTOCICLETA","YAMAHA","2014","12/12/2013","2013","12.diciembre","12.jueves"
"11154","CAMIONETA","NISSAN","1987","12/03/2013","2013","03.marzo","12.martes"
"11155","AUTOMOVIL","VOLKSWAGEN","2013","02/05/2013","2013","05.mayo","02.jueves"
"11156","MOTOCARRO","AYCO","2013","10/04/2013","2013","04.abril","10.miércoles"
"11157","MOTOCICLETA","BAJAJ","2013","24/01/2013","2013","01.enero","24.jueves"
"11158","MOTOCICLETA","SUZUKI","2014","27/12/2013","2013","12.diciembre","27.viernes"
"11159","MOTOCICLETA","BAJAJ","2013","11/10/2013","2013","10.octubre","11.viernes"
"11160","MOTOCICLETA","YAMAHA","2013","07/03/2013","2013","03.marzo","07.jueves"
"11161","AUTOMOVIL","RENAULT","2014","25/07/2013","2013","07.julio","25.jueves"
"11162","MOTOCICLETA","YAMAHA","2013","09/05/2013","2013","05.mayo","09.jueves"
"11163","AUTOMOVIL","CHEVROLET","2014","10/12/2013","2013","12.diciembre","10.martes"
"11164","MOTOCICLETA","BAJAJ","2013","04/02/2013","2013","02.febrero","04.lunes"
"11165","MOTOCICLETA","YAMAHA","2013","07/05/2013","2013","05.mayo","07.martes"
"11166","MOTOCICLETA","AKT","2013","23/07/2013","2013","07.julio","23.martes"
"11167","MOTOCICLETA","AKT","2014","18/09/2013","2013","09.septiembre","18.miércoles"
"11168","MOTOCARRO","AKT","2013","06/11/2013","2013","11.noviembre","06.miércoles"
"11169","MOTOCARRO","AKT","2012","06/11/2013","2013","11.noviembre","06.miércoles"
"11170","MOTOCICLETA","BAJAJ","2014","24/12/2013","2013","12.diciembre","24.martes"
"11171","MOTOCICLETA","TVS","2013","08/10/2013","2013","10.octubre","08.martes"
"11172","MOTOCICLETA","YAMAHA","2013","02/10/2013","2013","10.octubre","02.miércoles"
"11173","MOTOCICLETA","KYMCO","2014","06/09/2013","2013","09.septiembre","06.viernes"
"11174","MOTOCICLETA","BAJAJ","2011","13/02/2013","2013","02.febrero","13.miércoles"
"11175","MOTOCICLETA","BAJAJ","2013","03/01/2013","2013","01.enero","03.jueves"
"11176","MOTOCICLETA","AKT","2013","16/01/2013","2013","01.enero","16.miércoles"
"11177","MOTOCICLETA","AKT","2013","17/01/2013","2013","01.enero","17.jueves"
"11178","MOTOCICLETA","AKT","2013","15/01/2013","2013","01.enero","15.martes"
"11179","MOTOCICLETA","YAMAHA","2013","29/01/2013","2013","01.enero","29.martes"
"11180","MOTOCICLETA","BAJAJ","2013","29/01/2013","2013","01.enero","29.martes"
"11181","MOTOCICLETA","WEST","2013","08/02/2013","2013","02.febrero","08.viernes"
"11182","AUTOMOVIL","CHEVROLET","1987","21/03/2013","2013","03.marzo","21.jueves"
"11183","AUTOMOVIL","RENAULT","2004","30/04/2013","2013","04.abril","30.martes"
"11184","MOTOCICLETA","HONDA","2013","05/07/2013","2013","07.julio","05.viernes"
"11185","MOTOCICLETA","AKT","2013","07/10/2013","2013","10.octubre","07.lunes"
"11186","MOTOCICLETA","AKT","2013","29/10/2013","2013","10.octubre","29.martes"
"11187","MOTOCICLETA","SUZUKI","2013","13/11/2013","2013","11.noviembre","13.miércoles"
"11188","MOTOCICLETA","TVS","2013","28/10/2013","2013","10.octubre","28.lunes"
"11189","MOTOCICLETA","BAJAJ","2013","13/11/2013","2013","11.noviembre","13.miércoles"
"11190","MOTOCICLETA","KYMCO","2013","15/02/2013","2013","02.febrero","15.viernes"
"11191","MOTOCICLETA","BAJAJ","2012","27/08/2013","2013","08.agosto","27.martes"
"11192","MOTOCICLETA","AKT","2014","13/12/2013","2013","12.diciembre","13.viernes"
"11193","MOTOCICLETA","AKT","2014","04/06/2013","2013","06.junio","04.martes"
"11194","MOTOCICLETA","HONDA","2013","13/06/2013","2013","06.junio","13.jueves"
"11195","MOTOCICLETA","KYMCO","2013","12/06/2013","2013","06.junio","12.miércoles"
"11196","MOTOCICLETA","AKT","2013","16/10/2013","2013","10.octubre","16.miércoles"
"11197","MOTOCICLETA","YAMAHA","2013","25/10/2013","2013","10.octubre","25.viernes"
"11198","MOTOCICLETA","KYMCO","2014","18/10/2013","2013","10.octubre","18.viernes"
"11199","MOTOCICLETA","KYMCO","2014","11/10/2013","2013","10.octubre","11.viernes"
"11200","MOTOCICLETA","BAJAJ","2013","20/06/2013","2013","06.junio","20.jueves"
"11201","MOTOCICLETA","KYMCO","2013","01/02/2013","2013","02.febrero","01.viernes"
"11202","MOTOCICLETA","YAMAHA","2013","03/07/2013","2013","07.julio","03.miércoles"
"11203","CAMIONETA","RENAULT","2014","01/11/2013","2013","11.noviembre","01.viernes"
"11204","CAMIONETA","RENAULT","2014","25/10/2013","2013","10.octubre","25.viernes"
"11205","MOTOCICLETA","BAJAJ","2013","22/02/2013","2013","02.febrero","22.viernes"
"11206","MOTOCICLETA","YAMAHA","2013","14/05/2013","2013","05.mayo","14.martes"
"11207","MOTOCICLETA","KYMCO","2014","31/07/2013","2013","07.julio","31.miércoles"
"11208","MOTOCICLETA","YAMAHA","2014","12/08/2013","2013","08.agosto","12.lunes"
"11209","MOTOCICLETA","BAJAJ","2013","22/05/2013","2013","05.mayo","22.miércoles"
"11210","AUTOMOVIL","NISSAN","2014","23/10/2013","2013","10.octubre","23.miércoles"
"11211","MOTOCICLETA","BAJAJ","2014","19/07/2013","2013","07.julio","19.viernes"
"11212","MOTOCICLETA","AKT","2013","27/06/2013","2013","06.junio","27.jueves"
"11213","MOTOCICLETA","TVS","2014","30/12/2013","2013","12.diciembre","30.lunes"
"11214","MOTOCICLETA","YAMAHA","2013","04/09/2013","2013","09.septiembre","04.miércoles"
"11215","MOTOCICLETA","AKT","2014","28/11/2013","2013","11.noviembre","28.jueves"
"11216","MOTOCICLETA","AKT","2013","06/02/2013","2013","02.febrero","06.miércoles"
"11217","MOTOCICLETA","KYMCO","2014","27/12/2013","2013","12.diciembre","27.viernes"
"11218","AUTOMOVIL","RENAULT","1997","06/05/2013","2013","05.mayo","06.lunes"
"11219","MOTOCICLETA","HONDA","2013","02/12/2013","2013","12.diciembre","02.lunes"
"11220","MOTOCICLETA","HONDA","2014","26/09/2013","2013","09.septiembre","26.jueves"
"11221","CAMIONETA","FORD","2013","31/05/2013","2013","05.mayo","31.viernes"
"11222","MOTOCICLETA","AKT","2013","01/02/2013","2013","02.febrero","01.viernes"
"11223","MOTOCICLETA","YAMAHA","2013","23/09/2013","2013","09.septiembre","23.lunes"
"11224","MOTOCICLETA","YAMAHA","2014","13/08/2013","2013","08.agosto","13.martes"
"11225","MOTOCICLETA","YAMAHA","2013","30/01/2013","2013","01.enero","30.miércoles"
"11226","MOTOCICLETA","SUZUKI","2003","25/07/2013","2013","07.julio","25.jueves"
"11227","MOTOCICLETA","KYMCO","2014","10/09/2013","2013","09.septiembre","10.martes"
"11228","MOTOCICLETA","BAJAJ","2013","21/05/2013","2013","05.mayo","21.martes"
"11229","MOTOCICLETA","AKT","2013","03/09/2013","2013","09.septiembre","03.martes"
"11230","MOTOCICLETA","HONDA","2014","23/09/2013","2013","09.septiembre","23.lunes"
"11231","AUTOMOVIL","RENAULT","2005","09/12/2013","2013","12.diciembre","09.lunes"
"11232","MOTOCICLETA","KYMCO","2013","26/02/2013","2013","02.febrero","26.martes"
"11233","MOTOCICLETA","AKT","2013","05/11/2013","2013","11.noviembre","05.martes"
"11234","CAMPERO","WILLYS","1954","08/04/2013","2013","04.abril","08.lunes"
"11235","MOTOCICLETA","WEST","2013","04/01/2013","2013","01.enero","04.viernes"
"11236","MOTOCICLETA","AKT","2013","12/04/2013","2013","04.abril","12.viernes"
"11237","MOTOCICLETA","HONDA","2013","11/03/2013","2013","03.marzo","11.lunes"
"11238","MOTOCICLETA","HONDA","2013","09/04/2013","2013","04.abril","09.martes"
"11239","MOTOCICLETA","AKT","2012","09/04/2013","2013","04.abril","09.martes"
"11240","MOTOCICLETA","AKT","2013","18/04/2013","2013","04.abril","18.jueves"
"11241","MOTOCICLETA","SUZUKI","2013","18/04/2013","2013","04.abril","18.jueves"
"11242","MOTOCICLETA","YAMAHA","2013","18/04/2013","2013","04.abril","18.jueves"
"11243","MOTOCICLETA","AKT","2013","19/04/2013","2013","04.abril","19.viernes"
"11244","CAMIONETA","RENAULT","2014","17/09/2013","2013","09.septiembre","17.martes"
"11245","CAMIONETA","RENAULT","2014","13/09/2013","2013","09.septiembre","13.viernes"
"11246","MOTOCICLETA","WEST","2013","13/09/2013","2013","09.septiembre","13.viernes"
"11247","AUTOMOVIL","CHEVROLET","2006","17/09/2013","2013","09.septiembre","17.martes"
"11248","MOTOCICLETA","YAMAHA","2014","20/09/2013","2013","09.septiembre","20.viernes"
"11249","MOTOCICLETA","WEST","2013","07/10/2013","2013","10.octubre","07.lunes"
"11250","AUTOMOVIL","RENAULT","2012","18/12/2013","2013","12.diciembre","18.miércoles"
"11251","MOTOCARRO","AYCO","2013","18/10/2013","2013","10.octubre","18.viernes"
"11252","MOTOCARRO","AYCO","2014","18/10/2013","2013","10.octubre","18.viernes"
"11253","MOTOCICLETA","YAMAHA","2014","06/08/2013","2013","08.agosto","06.martes"
"11254","MICROBUS","KIA","1993","09/08/2013","2013","08.agosto","09.viernes"
"11255","AUTOMOVIL","RENAULT","2014","14/08/2013","2013","08.agosto","14.miércoles"
"11256","MOTOCICLETA","TVS","2014","20/08/2013","2013","08.agosto","20.martes"
"11257","MOTOCICLETA","BAJAJ","2013","20/08/2013","2013","08.agosto","20.martes"
"11258","MOTOCICLETA","KYMCO","2013","20/08/2013","2013","08.agosto","20.martes"
"11259","MOTOCICLETA","YAMAHA","2013","21/08/2013","2013","08.agosto","21.miércoles"
"11260","MOTOCICLETA","AKT","2014","29/08/2013","2013","08.agosto","29.jueves"
"11261","MOTOCICLETA","HONDA","2014","29/08/2013","2013","08.agosto","29.jueves"
"11262","MOTOCICLETA","SUZUKI","2013","29/08/2013","2013","08.agosto","29.jueves"
"11263","MOTOCICLETA","AKT","2013","30/08/2013","2013","08.agosto","30.viernes"
"11264","MOTOCICLETA","HONDA","2013","02/09/2013","2013","09.septiembre","02.lunes"
"11265","MOTOCICLETA","YAMAHA","2014","02/09/2013","2013","09.septiembre","02.lunes"
"11266","MOTOCICLETA","KYMCO","2014","10/12/2013","2013","12.diciembre","10.martes"
"11267","MOTOCICLETA","HONDA","2013","12/12/2013","2013","12.diciembre","12.jueves"
"11268","MOTOCICLETA","WEST","2013","13/12/2013","2013","12.diciembre","13.viernes"
"11269","MOTOCICLETA","KYMCO","2014","13/12/2013","2013","12.diciembre","13.viernes"
"11270","MOTOCICLETA","BAJAJ","2014","13/12/2013","2013","12.diciembre","13.viernes"
"11271","MOTOCICLETA","HONDA","2014","17/12/2013","2013","12.diciembre","17.martes"
"11272","MOTOCICLETA","AKT","2014","17/12/2013","2013","12.diciembre","17.martes"
